0.98	-5.544567581
0.99	-6.492652581
1	-6.803773471
1.01	-5.997911854
1.02	-6.391763548
1.03	-5.266348326
1.04	-5.204021855
1.05	-6.238302195
1.06	-5.237033068
1.07	-6.517940381
1.08	-5.646949491
1.09	-5.790547091
1.1	-5.81358413
1.11	-6.061507533
1.12	-6.276106924
1.13	-5.893720965
1.14	-5.466858517
1.15	-5.538720127
1.16	-5.161553846
1.17	-5.97633852
1.18	-6.10341839
1.19	-5.531929778
1.2	-5.821971808
1.21	-5.106967952
1.22	-6.285213072
1.23	-5.798464085
1.24	-5.473732474
1.25	-5.783395945
1.26	-5.973173622
1.27	-4.923657889
1.28	-4.994045563
1.29	-4.572271457
1.3	-5.08037969
1.31	-5.656673379
1.32	-5.497786056
1.33	-5.160407146
1.34	-4.731277765
1.35	-5.395605461
1.36	-6.119173047
1.37	-5.763630729
1.38	-4.916937402
1.39	-5.217628614
1.4	-4.733242074
1.41	-4.96568304
1.42	-5.868154819
1.43	-4.513535794
1.44	-5.745735698
1.45	-5.141238097
1.46	-5.01433154
1.47	-4.849524565
1.48	-4.318495126
1.49	-4.496412858
1.5	-5.493652058
1.51	-5.460144313
1.52	-4.448894744
1.53	-4.625668865
1.54	-4.829919862
1.55	-4.922065211
1.56	-4.583614851
1.57	-5.093645832
1.58	-3.765011718
1.59	-4.841925738
1.6	-4.815919964
1.61	-4.965762184
1.62	-4.643252203
1.63	-4.668868571
1.64	-5.173006346
1.65	-4.234659804
1.66	-5.019774344
1.67	-5.102527495
1.68	-4.403589101
1.69	-4.855287237
1.7	-4.746630136
1.71	-5.30890267
1.72	-4.878903209
1.73	-4.227758758
1.74	-4.630936024
1.75	-4.524585921
1.76	-4.979943263
1.77	-5.302776396
1.78	-4.857069316
1.79	-4.688470249
1.8	-4.619259642
1.81	-3.848707204
1.82	-4.511147062
1.83	-3.691184039
1.84	-3.561948512
1.85	-4.225717455
1.86	-4.545430811
1.87	-4.206262073
1.88	-4.450500174
1.89	-4.332605763
1.9	-3.843545326
1.91	-3.790648384
1.92	-4.803352431
1.93	-4.701292669
1.94	-3.491443035
1.95	-4.348391529
1.96	-4.357092533
1.97	-3.300185568
1.98	-3.650169364
1.99	-3.400342175
2	-4.257550352
2.01	-3.163295875
2.02	-4.182685373
2.03	-3.880525801
2.04	-4.347763439
2.05	-3.821539159
2.06	-4.025418769
2.07	-3.627808118
2.08	-4.414181288
2.09	-4.395732909
2.1	-4.262798116
2.11	-4.158753703
2.12	-4.187961551
2.13	-4.018871136
2.14	-4.522745743
2.15	-4.147070246
2.16	-4.721138499
2.17	-4.476562637
2.18	-3.427249807
2.19	-4.195291787
2.2	-3.66742856
2.21	-3.949731596
2.22	-3.15757395
2.23	-4.71414093
2.24	-3.513252257
2.25	-2.72549403
2.26	-3.027628737
2.27	-3.125219794
2.28	-3.64472614
2.29	-1.727559021
2.3	-3.448692499
2.31	-2.864086803
2.32	-2.501786633
2.33	-3.472728785
2.34	-3.306412786
2.35	-3.479943003
2.36	-3.786426037
2.37	-2.894906875
2.38	-3.280936054
2.39	-4.166620852
2.4	-3.223158676
2.41	-2.628904932
2.42	-3.258156604
2.43	-2.922421949
2.44	-3.205014391
2.45	-4.12024545
2.46	-3.3435258
2.47	-3.162985891
2.48	-3.796550784
2.49	-3.97263805
2.5	-2.624189
2.51	-2.786163571
2.52	-3.35138771
2.53	-3.791212157
2.54	-2.381442197
2.55	-2.420206619
2.56	-3.178520705
2.57	-2.895990581
2.58	-2.599616131
2.59	-2.950399837
2.6	-2.72008599
2.61	-1.841878989
2.62	-2.761851357
2.63	-2.10844016
2.64	-2.267507946
2.65	-3.074650143
2.66	-2.048137777
2.67	-2.967387246
2.68	-2.419418013
2.69	-2.634897342
2.7	-2.778222139
2.71	-2.016406824
2.72	-2.305604864
2.73	-2.618940113
2.74	-2.097463729
2.75	-2.180404544
2.76	-2.110431726
2.77	-2.458628155
2.78	-3.368448297
2.79	-2.244946908
2.8	-1.813111584
2.81	-2.604243273
2.82	-2.674339758
2.83	-2.388708934
2.84	-2.057844138
2.85	-2.130566408
2.86	-2.489078245
2.87	-1.498693402
2.88	-2.902224411
2.89	-2.915320869
2.9	-0.956187838
2.91	-2.008103667
2.92	-1.634467643
2.93	-2.564526315
2.94	-2.196021621
2.95	-1.224716765
2.96	-2.118997146
2.97	-2.3210412
2.98	-2.008509085
2.99	-3.131377273
3	-1.550869901
3.01	-2.264510185
3.02	-2.462820554
3.03	-2.184120236
3.04	-2.082247658
3.05	-2.247661963
3.06	-2.883364293
3.07	-2.262686837
3.08	-1.876012606
3.09	-2.308799138
3.1	-2.088644063
3.11	-1.953146439
3.12	-1.685075294
3.13	-1.703986178
3.14	-2.026805718
3.15	-2.291047414
3.16	-2.295424214
3.17	-1.465051869
3.18	-1.878946859
3.19	-1.317060443
3.2	-1.329660492
3.21	-1.113164978
3.22	-1.247212841
3.23	-1.686660098
3.24	-1.488279948
3.25	-1.353748028
3.26	-1.522711999
3.27	-1.963405921
3.28	-1.675326819
3.29	-0.516392509
3.3	-1.616321351
3.31	-1.961281202
3.32	-1.294888236
3.33	-1.533184755
3.34	-0.519673511
3.35	-1.004363312
3.36	-1.034247343
3.37	-1.583785426
3.38	-0.743614536
3.39	-1.615226375
3.4	-0.586380583
3.41	-2.280693913
3.42	-0.416244652
3.43	-1.491862063
3.44	-1.212309315
3.45	-1.171884176
3.46	-0.924074235
3.47	-0.914218427
3.48	-0.231248526
3.49	-1.061122249
3.5	-0.873913876
3.51	-0.699190029
3.52	-0.829377657
3.53	-1.062228404
3.54	-0.619944318
3.55	-1.362179521
3.56	-1.072714525
3.57	-0.60668425
3.58	-0.824854704
3.59	-0.498907267
3.6	-1.053564514
3.61	-1.191013687
3.62	-0.743478064
3.63	-0.843085479
3.64	-1.444132716
3.65	-0.714096643
3.66	-0.719285416
3.67	-1.432944996
3.68	-1.681897951
3.69	-0.882941746
3.7	0.215188659
3.71	-0.368816482
3.72	0.440275893
3.73	-1.032586848
3.74	-0.48004986
3.75	-1.061433171
3.76	0.371807631
3.77	-1.069231498
3.78	-0.351076574
3.79	-0.176828594
3.8	-0.927167084
3.81	0.200960567
3.82	-0.69149784
3.83	-1.002343591
3.84	-0.259681039
3.85	-0.41170061
3.86	-0.257468526
3.87	-0.494171404
3.88	0.306876832
3.89	-0.181769352
3.9	0.103117318
3.91	-0.914106839
3.92	0.424024852
3.93	-0.412515736
3.94	0.492745208
3.95	-0.641866382
3.96	-0.026039895
3.97	-1.294375344
3.98	-0.354364624
3.99	0.370258125
4	0.131050913
4.01	0.598607763
4.02	0.279704249
4.03	-0.561175742
4.04	0.29508806
4.05	0.078937894
4.06	1.0203223
4.07	0.404885736
4.08	0.652737315
4.09	0.424163755
4.1	-0.021543383
4.11	0.578535938
4.12	0.636090594
4.13	0.726630891
4.14	0.163852883
4.15	-0.41113679
4.16	0.638407269
4.17	0.079706466
4.18	0.971596499
4.19	0.131781967
4.2	1.098761873
4.21	1.314895029
4.22	-0.060485853
4.23	0.742824182
4.24	0.974608439
4.25	0.670054928
4.26	0.057837478
4.27	-0.128169515
4.28	1.172823356
4.29	0.765595636
4.3	-0.189492469
4.31	0.057716096
4.32	1.151684889
4.33	0.349719671
4.34	1.165115418
4.35	1.189302331
4.36	0.327121754
4.37	1.306552906
4.38	1.157663148
4.39	0.00988943
4.4	0.962148839
4.41	1.227284359
4.42	1.3114716
4.43	0.640269
4.44	1.349097485
4.45	0.246444992
4.46	0.416753339
4.47	1.007258668
4.48	0.880799633
4.49	0.759283252
4.5	1.470629326
4.51	1.420193136
4.52	0.733461079
4.53	0.762308734
4.54	1.731728684
4.55	1.359604665
4.56	0.881308446
4.57	0.49082071
4.58	1.277383511
4.59	0.917747511
4.6	0.649462089
4.61	1.16784009
4.62	1.238919056
4.63	1.312426633
4.64	0.961250638
4.65	1.353057068
4.66	1.345768535
4.67	1.295411005
4.68	1.404458483
4.69	1.199586868
4.7	2.068683294
4.71	1.693215557
4.72	1.039706298
4.73	2.226228863
4.74	0.555738775
4.75	1.262592644
4.76	1.922711736
4.77	2.417747275
4.78	1.261106054
4.79	2.622449193
4.8	2.375464853
4.81	2.09025529
4.82	1.550220902
4.83	1.685612614
4.84	2.584386761
4.85	2.394518551
4.86	1.877908984
4.87	1.834156266
4.88	2.53944145
4.89	2.109877157
4.9	1.822430449
4.91	1.912937362
4.92	2.111375481
4.93	1.566336704
4.94	1.669099536
4.95	1.51200718
4.96	2.095279041
4.97	1.849997977
4.98	2.197892414
4.99	1.372429812
5	1.634837762
5.01	2.504220481
5.02	2.191631275
5.03	2.791604381
5.04	2.609698263
5.05	2.096669583
5.06	2.383584362
5.07	2.102928995
5.08	2.008265773
5.09	1.701917527
5.1	2.517226948
5.11	2.57767192
5.12	2.131392895
5.13	2.189687585
5.14	2.38643831
5.15	2.712695329
5.16	1.686988744
5.17	2.283926548
5.18	2.635436733
5.19	2.662052483
5.2	2.796314115
5.21	2.571355293
5.22	2.289724424
5.23	2.174002085
5.24	3.146972102
5.25	2.829224508
5.26	2.992647505
5.27	3.237522879
5.28	2.623760478
5.29	2.424845541
5.3	2.720502936
5.31	2.934730839
5.32	1.756557095
5.33	3.093601738
5.34	1.836357967
5.35	2.644737845
5.36	2.605737079
5.37	1.766031861
5.38	2.532253332
5.39	3.029243379
5.4	3.217361417
5.41	2.337157525
5.42	2.186057073
5.43	3.53915628
5.44	2.921895786
5.45	2.587960326
5.46	2.762524496
5.47	2.628415696
5.48	3.100952921
5.49	3.31332215
5.5	2.174244219
5.51	2.038816876
5.52	3.017597506
5.53	2.863759573
5.54	3.782026287
5.55	2.988850334
5.56	2.977555042
5.57	2.616879957
5.58	3.892793332
5.59	3.736450557
5.6	3.033722199
5.61	3.035258759
5.62	3.606581665
5.63	2.662773503
5.64	3.055881621
5.65	3.024131123
5.66	3.260603413
5.67	4.597726614
5.68	2.72609604
5.69	2.62594132
5.7	4.217723687
5.71	3.392701832
5.72	3.753350688
5.73	2.917096743
5.74	3.109832704
5.75	3.582487755
5.76	3.29657145
5.77	4.31524941
5.78	3.833696836
5.79	3.351665489
5.8	3.263224
5.81	3.425416386
5.82	3.994492926
5.83	3.960047993
5.84	4.081709082
5.85	3.129906141
5.86	3.532281301
5.87	4.306566741
5.88	3.017130774
5.89	4.009329255
5.9	3.287415819
5.91	4.242162805
5.92	3.678535501
5.93	4.744573649
5.94	3.782059696
5.95	4.234164952
5.96	3.357354772
5.97	3.739686243
5.98	4.134839931
5.99	2.700699149
6	4.010377522
6.01	3.656836531
6.02	3.816554802
6.03	4.160300734
6.04	5.006027411
6.05	3.499689326
6.06	3.955824496
6.07	3.857562945
6.08	3.933244111
6.09	4.344716896
6.1	4.584606248
6.11	4.261245303
6.12	3.739753105
6.13	3.890499022
6.14	4.679955221
6.15	4.24419401
6.16	4.494215065
6.17	4.82094386
6.18	4.70926773
6.19	3.618438977
6.2	4.824527114
6.21	4.159319655
6.22	4.734950059
6.23	4.150982529
6.24	4.64267605
6.25	3.855346854
6.26	5.291795992
6.27	3.805393359
6.28	3.823295484
6.29	4.052272326
6.3	4.57547529
6.31	5.053262938
6.32	4.639333784
6.33	4.791709854
6.34	4.189143061
6.35	4.523577938
6.36	4.97061295
6.37	5.866459866
6.38	4.471238623
6.39	3.986106608
6.4	4.228899996
6.41	5.068856654
6.42	5.366220446
6.43	5.516962935
6.44	5.435379843
6.45	5.053403018
6.46	5.532969177
6.47	5.300978128
6.48	5.158300788
6.49	5.463942056
6.5	4.526165921
6.51	4.625272333
6.52	5.052760794
6.53	4.841780564
6.54	4.723731433
6.55	5.672870096
6.56	4.916112505
6.57	5.505753501
6.58	4.285098514
6.59	5.602725649
6.6	4.914276108
6.61	4.089631366
6.62	4.930921635
6.63	5.126603982
6.64	5.796200856
6.65	5.505964076
6.66	5.055197214
6.67	5.433178157
6.68	5.232634562
6.69	5.345248506
6.7	5.815663433
6.71	5.766034216
6.72	4.661966337
6.73	6.098889026
6.74	5.979209931
6.75	5.446899522
6.76	5.07189196
6.77	5.434701222
6.78	5.664916731
6.79	4.836312936
6.8	5.394382828
6.81	5.622816781
6.82	5.947594358
6.83	6.141252459
6.84	6.288424812
6.85	6.573860002
6.86	5.283653345
6.87	5.216101875
6.88	6.428905604
6.89	5.040814255
6.9	5.389641794
6.91	6.354152911
6.92	5.045833421
6.93	6.235190608
6.94	6.414886825
6.95	5.345428034
6.96	6.33885954
6.97	5.056308298
6.98	5.63119205
6.99	5.966761645
7	5.849646951
7.01	6.194049588
7.02	6.119084863
7.03	6.493468661
7.04	5.491323574
7.05	5.852944904
7.06	6.827819634
7.07	6.369713615
7.08	6.287683939
7.09	6.174143302
7.1	6.924179371
7.11	7.268470446
7.12	5.621268168
7.13	6.381592704
7.14	6.909579633
7.15	6.514727193
7.16	4.980498726
7.17	5.953834285
7.18	6.130840743
7.19	6.253011216
7.2	7.034600055
7.21	7.438157862
7.22	6.679328152
7.23	6.923839477
7.24	7.098912432
7.25	6.243848031
7.26	6.175762373
7.27	6.609976184
7.28	6.830023284
7.29	5.984203582
7.3	6.992510827
7.31	6.513515687
7.32	6.342316431
7.33	7.173035669
7.34	6.735892906
7.35	6.533389039
7.36	6.557598549
7.37	6.565516529
7.38	7.262045198
7.39	5.891988877
7.4	6.560900023
7.41	5.846472414
7.42	7.323425937
7.43	6.157636139
7.44	6.465962115
7.45	6.406072806
7.46	7.444237442
7.47	6.907808477
7.48	6.841327588
7.49	6.684567969
7.5	7.419487868
7.51	6.31935733
7.52	6.707602893
7.53	7.361372354
7.54	6.265181659
7.55	7.10765426
7.56	6.881928033
7.57	8.012657997
7.58	7.727383494
7.59	7.187365913
7.6	7.370909351
7.61	7.090531566
7.62	8.817333905
7.63	7.162554189
7.64	6.272770039
7.65	7.004195844
7.66	7.09281006
7.67	6.542860194
7.68	7.500224645
7.69	8.075744145
7.7	7.142122183
7.71	6.772111615
7.72	7.071993549
7.73	7.624222247
7.74	7.415776243
7.75	6.521035228
7.76	7.801035479
7.77	7.831423804
7.78	6.655605998
7.79	7.662610321
7.8	7.977636629
7.81	7.90264304
7.82	7.429303384
7.83	8.114980676
7.84	7.023289776
7.85	6.7132927
7.86	8.225033495
7.87	7.794579843
7.88	8.10130656
7.89	7.332888116
7.9	8.606772422
7.91	7.525000607
7.92	8.172122593
7.93	7.296893024
7.94	7.381687111
7.95	7.446581059
7.96	7.779253737
7.97	8.164348422
7.98	8.46890665
7.99	8.479406567
8	8.299951409
8.01	8.314048203
8.02	7.910974079
8.03	7.760974319
8.04	8.039818707
8.05	8.368899418
8.06	7.822383595
8.07	8.975887549
8.08	8.947987828
8.09	8.570296293
8.1	8.460247754
8.11	7.783653713
8.12	7.021103913
8.13	7.856254342
8.14	7.600883245
8.15	8.684997799
8.16	9.134324265
8.17	8.486372165
8.18	8.154312057
8.19	7.875158323
8.2	8.126099818
8.21	8.770339752
8.22	8.425328019
8.23	9.40009043
8.24	8.046538826
8.25	7.152204619
8.26	8.591409028
8.27	8.026267686
8.28	8.824052092
8.29	8.654846044
8.3	9.362621058
8.31	7.701577878
8.32	8.867123137
8.33	9.007253987
8.34	8.029374546
8.35	9.230528052
8.36	9.8293078
8.37	8.839750537
8.38	9.280202723
8.39	8.876173689
8.4	8.041237076
8.41	9.105679967
8.42	8.584587612
8.43	8.690845219
8.44	9.12223272
8.45	9.294162653
8.46	8.091979302
8.47	9.753100463
8.48	9.306696643
8.49	8.860610962
8.5	9.48236819
8.51	8.538042734
8.52	9.06707893
8.53	9.498797843
8.54	8.899496469
8.55	8.976142583
8.56	8.679864569
8.57	9.283696538
8.58	9.013874627
8.59	9.083288245
8.6	10.05765501
8.61	9.471676287
8.62	8.957602169
8.63	9.49770204
8.64	8.31371137
8.65	8.394153007
8.66	9.009259359
8.67	8.84079828
8.68	9.133823258
8.69	9.803981543
8.7	9.565713312
8.71	8.502463405
8.72	9.273072481
8.73	10.3877986
8.74	9.099115239
8.75	8.104907519
8.76	8.42433827
8.77	8.920637423
8.78	9.906557878
8.79	9.265534519
8.8	9.715934098
8.81	9.523930567
8.82	9.405313117
8.83	10.39552311
8.84	8.947330827
8.85	9.018068756
8.86	9.562102512
8.87	10.20080385
8.88	10.32978594
8.89	8.767493946
8.9	10.07998129
8.91	9.408658247
8.92	9.689897797
8.93	8.87887059
8.94	9.681080989
8.95	9.453764143
8.96	9.530786063
8.97	10.66182657
8.98	10.53658496
8.99	10.24492179
9	9.390161566
9.01	9.398916565
9.02	10.1853228
9.03	9.077839553
9.04	10.03088464
9.05	9.714925429
9.06	10.30330634
9.07	9.53438455
9.08	10.06663502
9.09	9.280786449
9.1	10.23324267
9.11	10.10144104
9.12	9.366350098
9.13	10.15926293
9.14	10.32898175
9.15	9.849564191
9.16	10.72281417
9.17	9.993707188
9.18	9.415905722
9.19	10.18871335
9.2	9.909052667
9.21	10.05881164
9.22	9.674523236
9.23	10.86546593
9.24	9.788403794
9.25	10.43034891
9.26	10.37115516
9.27	10.80383791
9.28	10.06416408
9.29	10.77757445
9.3	11.04972802
9.31	10.49711621
9.32	10.42097748
9.33	10.8809528
9.34	10.62228735
9.35	11.64055877
9.36	10.78276439
9.37	9.704523669
9.38	11.10399565
9.39	11.11337495
9.4	10.25570637
9.41	10.48945275
9.42	11.24214198
9.43	10.36358713
9.44	10.58957992
9.45	11.00892576
9.46	10.33365003
9.47	11.05498716
9.48	10.93042222
9.49	11.85027976
9.5	11.21587555
9.51	10.70700982
9.52	11.4785893
9.53	10.80951727
9.54	11.60546194
9.55	10.32498934
9.56	11.63981227
9.57	11.34513109
9.58	11.4620376
9.59	10.96876895
9.6	11.56850944
9.61	11.18066196
9.62	11.39731207
9.63	10.92730406
9.64	11.6549092
9.65	11.2620374
9.66	11.71116338
9.67	11.70256044
9.68	10.87900979
9.69	10.73732927
9.7	10.88888908
9.71	10.95128367
9.72	10.8942401
9.73	11.03874337
9.74	11.44290155
9.75	11.12985808
9.76	11.99995338
9.77	11.70112447
9.78	12.12740217
9.79	11.80050469
9.8	11.92133321
9.81	11.90485756
9.82	11.15654669
9.83	11.30573852
9.84	11.63627317
9.85	11.61403527
9.86	12.13739315
9.87	11.59264226
9.88	11.22970242
9.89	11.95242978
9.9	11.9304846
9.91	13.06326621
9.92	12.53604074
9.93	12.15429202
9.94	12.41580803
9.95	11.77645744
9.96	11.04360025
9.97	12.4993738
9.98	12.02407285
9.99	12.77847759
10	12.50339371
10.01	12.4238576
10.02	11.8073761
10.03	12.39970004
10.04	11.74283888
10.05	12.0554181
10.06	11.86777405
10.07	12.04240704
10.08	13.03247522
10.09	11.76798013
10.1	11.6195545
10.11	12.4577532
10.12	11.44324913
10.13	11.74242622
10.14	11.12302534
10.15	11.88017223
10.16	11.95746441
10.17	11.96469079
10.18	11.65799166
10.19	11.94587719
10.2	11.37491377
10.21	10.73640899
10.22	11.30135705
10.23	11.96106261
10.24	12.29195512
10.25	11.97982937
10.26	11.22137659
10.27	11.65432557
10.28	10.91574509
10.29	11.74032152
10.3	11.62651231
10.31	10.63785519
10.32	11.22444052
10.33	12.17839391
10.34	10.3387287
10.35	10.99193337
10.36	10.51399767
10.37	10.75446016
10.38	10.43310035
10.39	11.42470795
10.4	10.75191004
10.41	11.24914082
10.42	11.4951382
10.43	10.99925819
10.44	11.45383494
10.45	11.0141841
10.46	10.95598905
10.47	11.25105168
10.48	11.54986061
10.49	10.86866097
10.5	11.84362256
10.51	10.37787502
10.52	9.917661876
10.53	11.07277482
10.54	9.779467272
10.55	9.471248942
10.56	10.81893094
10.57	10.93713424
10.58	10.65049561
10.59	10.65978505
10.6	11.04722834
10.61	10.56124328
10.62	10.83926934
10.63	10.55040535
10.64	10.49772641
10.65	11.59593538
10.66	11.64060209
10.67	10.77019607
10.68	11.05815334
10.69	11.26716057
10.7	9.827341683
10.71	9.389866752
10.72	11.17272761
10.73	10.58244242
10.74	9.81903599
10.75	10.8652354
10.76	10.86581418
10.77	11.42581323
10.78	10.35143396
10.79	10.33552623
10.8	9.85060822
10.81	9.107282591
10.82	10.02513195
10.83	10.92893285
10.84	9.799583488
10.85	10.43610873
10.86	9.558852884
10.87	11.00476532
10.88	10.89913158
10.89	9.809042043
10.9	9.691718751
10.91	10.68336665
10.92	10.71228991
10.93	10.61650707
10.94	10.15332947
10.95	10.27619028
10.96	10.33396182
10.97	9.864954021
10.98	11.03740173
10.99	9.573112618
11	9.650812589
11.01	10.014684
11.02	10.02075832
11.03	9.418345639
11.04	9.300993457
11.05	9.553008359
11.06	9.71559323
11.07	9.868360092
11.08	9.209964697
11.09	9.486593524
11.1	9.582563396
11.11	9.266694997
11.12	10.2772754
11.13	10.01752251
11.14	9.565244486
11.15	10.51278019
11.16	10.27960449
11.17	9.610847922
11.18	10.17344589
11.19	9.530209254
11.2	9.381768002
11.21	9.175117506
11.22	10.24831063
11.23	10.33272842
11.24	10.07643323
11.25	9.451206307
11.26	10.17474894
11.27	9.427411353
11.28	9.565592316
11.29	9.423614489
11.3	9.201742279
11.31	9.539394487
11.32	9.509578676
11.33	8.851898055
11.34	9.416343747
11.35	10.64060392
11.36	9.548171155
11.37	10.01326466
11.38	9.404473667
11.39	9.047641201
11.4	9.116693904
11.41	8.489205427
11.42	8.791530686
11.43	9.57750682
11.44	9.425459082
11.45	9.031875482
11.46	10.48592979
11.47	9.959723428
11.48	9.046168498
11.49	8.970602409
11.5	9.355048059
11.51	8.734094472
11.52	9.523334677
11.53	9.080051313
11.54	9.188063134
11.55	8.323476309
11.56	8.977428634
11.57	9.044744904
11.58	8.177748696
11.59	8.234274017
11.6	8.261820387
11.61	9.166301545
11.62	9.138131703
11.63	7.867104971
11.64	8.801387755
11.65	7.90836786
11.66	8.710590545
11.67	8.87925685
11.68	7.675418722
11.69	9.304789277
11.7	8.585910249
11.71	7.99720086
11.72	9.797813241
11.73	9.518596721
11.74	8.731916647
11.75	8.421843401
11.76	8.997642486
11.77	8.922719884
11.78	7.247890831
11.79	7.982414902
11.8	7.698343878
11.81	8.140086571
11.82	8.933595721
11.83	7.608888601
11.84	8.11805275
11.85	8.656708636
11.86	6.796328981
11.87	9.023597663
11.88	7.210677917
11.89	8.182019472
11.9	8.101260409
11.91	8.268477277
11.92	8.522003943
11.93	7.383215192
11.94	8.753923855
11.95	8.102534688
11.96	8.188219681
11.97	7.485477967
11.98	8.035302643
11.99	8.213367283
12	8.073778011
12.01	8.237147697
12.02	7.367197309
12.03	6.832631573
12.04	7.893246057
12.05	7.361815071
12.06	7.844587367
12.07	8.061024623
12.08	7.1368689
12.09	6.944579431
12.1	7.337443471
12.11	7.363162538
12.12	7.667170697
12.13	7.617427406
12.14	8.248614223
12.15	7.645747164
12.16	8.068605836
12.17	7.546586433
12.18	7.005402496
12.19	7.993056184
12.2	7.25218903
12.21	6.806636043
12.22	7.818182993
12.23	7.857648658
12.24	7.768733287
12.25	7.145703443
12.26	7.510040321
12.27	7.086019755
12.28	7.51682072
12.29	7.211629698
12.3	7.763339152
12.31	7.301288246
12.32	7.138838137
12.33	7.460740154
12.34	6.695124421
12.35	7.210401301
12.36	6.712159888
12.37	7.013203496
12.38	7.801371858
12.39	7.355646065
12.4	6.996953291
12.41	7.395594487
12.42	7.324225632
12.43	6.956676579
12.44	6.509108376
12.45	8.017265178
12.46	7.125016937
12.47	7.903355224
12.48	7.036446725
12.49	7.658108466
12.5	7.317337766
12.51	6.996298293
12.52	6.1796842
12.53	6.590808095
12.54	6.764645729
12.55	7.411319507
12.56	7.356004782
12.57	7.017374365
12.58	6.821857573
12.59	7.09717101
12.6	6.548015165
12.61	7.314195944
12.62	6.418810102
12.63	6.021649172
12.64	6.676118469
12.65	5.972785807
12.66	6.855127377
12.67	7.306757001
12.68	5.958709785
12.69	5.798169345
12.7	6.497837225
12.71	6.557421955
12.72	7.162500358
12.73	6.720046726
12.74	6.753534228
12.75	6.131544792
12.76	6.491787472
12.77	7.009992895
12.78	6.808700719
12.79	6.30951323
12.8	6.260094394
12.81	7.60128948
12.82	6.57056504
12.83	6.048789801
12.84	6.123612048
12.85	6.404291248
12.86	6.981817643
12.87	6.141132759
12.88	6.341058265
12.89	7.089279944
12.9	6.759597802
12.91	5.963555223
12.92	5.716144345
12.93	6.780097355
12.94	6.127184017
12.95	6.063843047
12.96	5.412991486
12.97	4.752865349
12.98	5.619554645
12.99	6.749700526
13	5.773109613
13.01	5.572707034
13.02	5.803498406
13.03	6.310146575
13.04	5.551661119
13.05	4.726223674
13.06	5.536914101
13.07	6.436431682
13.08	6.526971074
13.09	6.41786086
13.1	6.053816926
13.11	5.889678018
13.12	5.246744497
13.13	6.115209092
13.14	5.357154123
13.15	5.956715554
13.16	5.015546376
13.17	5.620585017
13.18	6.287973281
13.19	5.485451342
13.2	5.823613606
13.21	5.566138008
13.22	5.369522823
13.23	5.687471675
13.24	5.288840123
13.25	5.80611117
13.26	5.149736428
13.27	5.077125255
13.28	5.244593453
13.29	5.9278028
13.3	5.663815011
13.31	5.85621637
13.32	6.466354038
13.33	5.180237503
13.34	5.066109898
13.35	5.747024752
13.36	5.20819661
13.37	5.575192751
13.38	5.628377358
13.39	5.653779768
13.4	5.157991265
13.41	6.177538767
13.42	5.110530625
13.43	4.4068395
13.44	4.824787166
13.45	5.515223639
13.46	5.801036136
13.47	4.90166713
13.48	5.923967026
13.49	5.110976584
13.5	4.755860244
13.51	5.51059206
13.52	4.804828354
13.53	4.354818618
13.54	3.487732846
13.55	5.289223577
13.56	5.171460695
13.57	4.386516829
13.58	4.260504752
13.59	3.726436402
13.6	4.40164964
13.61	4.51162502
13.62	5.237335375
